"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2004","Abruzzo","Passengers carried","Thousand passengers","246",""
"2004","Campania","Passengers carried","Thousand passengers","4,608",""
"2004","Puglia","Passengers carried","Thousand passengers","2,514",""
"2004","Calabria","Passengers carried","Thousand passengers","315",""
"2004","Isole","Passengers carried","Thousand passengers","13,965",""
"2004","Sicilia","Passengers carried","Thousand passengers","9,228",""
"2004","Sardegna","Passengers carried","Thousand passengers","4,748",""
"2004","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2004","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2004","Cyprus","Passengers carried","Thousand passengers","6,422",""
"2004","Kypros","Passengers carried","Thousand passengers","6,422",""
"2004","Kypros","Passengers carried","Thousand passengers","6,422",""
"2004","Latvia","Passengers carried","Thousand passengers","1,056",""
"2004","Latvija","Passengers carried","Thousand passengers","1,056",""
"2004","Latvija","Passengers carried","Thousand passengers","1,056",""
"2004","Lithuania","Passengers carried","Thousand passengers","994",""
"2004","Lietuva","Passengers carried","Thousand passengers","994",""
"2004","Lietuva","Passengers carried","Thousand passengers","994",""
"2004","Luxembourg","Passengers carried","Thousand passengers","1,509",""
"2004","Luxembourg","Passengers carried","Thousand passengers","1,509",""
"2004","Luxembourg","Passengers carried","Thousand passengers","1,509",""
"2004","Hungary","Passengers carried","Thousand passengers","6,380",""
"2004","Közép-Magyarország","Passengers carried","Thousand passengers","6,380",""
"2004","Közép-Magyarország","Passengers carried","Thousand passengers","6,380",""
"2004","Malta","Passengers carried","Thousand passengers","2,789",""
"2004","Malta","Passengers carried","Thousand passengers","2,789",""
"2004","Malta","Passengers carried","Thousand passengers","2,789",""
"2004","Netherlands","Passengers carried","Thousand passengers","44,494",""
"2004","Noord-Nederland","Passengers carried","Thousand passengers","123",""
"2004","Drenthe","Passengers carried","Thousand passengers","123",""
"2004","West-Nederland","Passengers carried","Thousand passengers","43,530",""
"2004","Noord-Holland","Passengers carried","Thousand passengers","42,425",""
"2004","Zuid-Holland","Passengers carried","Thousand passengers","1,105",""
"2004","Zuid-Nederland","Passengers carried","Thousand passengers","946",""
"2004","Noord-Brabant","Passengers carried","Thousand passengers","714",""
"2004","Limburg (NL)","Passengers carried","Thousand passengers","233",""
"2004","Austria","Passengers carried","Thousand passengers","18,297",""
"2004","Ostösterreich","Passengers carried","Thousand passengers","14,711",""
"2004","Niederösterreich","Passengers carried","Thousand passengers","14,711",""
"2004","Südösterreich","Passengers carried","Thousand passengers","1,344",""
"2004","Kärnten","Passengers carried","Thousand passengers","482",""
"2004","Steiermark","Passengers carried","Thousand passengers","862",""
"2004","Westösterreich","Passengers carried","Thousand passengers","2,800",""
"2004","Oberösterreich","Passengers carried","Thousand passengers","708",""
"2004","Salzburg","Passengers carried","Thousand passengers","1,379",""
"2004","Tirol","Passengers carried","Thousand passengers","713",""
"2004","Poland","Passengers carried","Thousand passengers","6,092",""
"2004","Region Centralny","Passengers carried","Thousand passengers","6,092",""
"2004","Lódzkie","Passengers carried","Thousand passengers",":",""
"2004","Mazowieckie","Passengers carried","Thousand passengers","6,092",""
"2004","Region Poludniowy","Passengers carried","Thousand passengers",":",""
"2004","Malopolskie","Passengers carried","Thousand passengers",":",""
"2004","Slaskie","Passengers carried","Thousand passengers",":",""
"2004","Region Wschodni","Passengers carried","Thousand passengers",":",""
"2004","Podkarpackie","Passengers carried","Thousand passengers",":",""
"2004","Region Pólnocno-Zachodni","Passengers carried","Thousand passengers",":",""
"2004","Wielkopolskie","Passengers carried","Thousand passengers",":",""
"2004","Zachodniopomorskie","Passengers carried","Thousand passengers",":",""
"2004","Region Poludniowo-Zachodni","Passengers carried","Thousand passengers",":",""
"2004","Dolnoslaskie","Passengers carried","Thousand passengers",":",""
"2004","Region Pólnocny","Passengers carried","Thousand passengers",":",""
"2004","Kujawsko-Pomorskie","Passengers carried","Thousand passengers",":",""
"2004","Pomorskie","Passengers carried","Thousand passengers",":",""
"2004","Portugal","Passengers carried","Thousand passengers","18,424",""
"2004","Continente","Passengers carried","Thousand passengers","16,882",""
"2004","Norte","Passengers carried","Thousand passengers","2,702",""
"2004","Algarve","Passengers carried","Thousand passengers","4,467",""
"2004","Área Metropolitana de Lisboa","Passengers carried","Thousand passengers","10,394",""
"2004","Alentejo","Passengers carried","Thousand passengers",":",""
"2004","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","892",""
"2004","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","892",""
"2004","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","2,047",""
"2004","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","2,047",""
"2004","Romania","Passengers carried","Thousand passengers","3,198",""
"2004","Macroregiunea unu","Passengers carried","Thousand passengers","247",""
"2004","Nord-Vest","Passengers carried","Thousand passengers","203",""
"2004","Centru","Passengers carried","Thousand passengers","43",""
"2004","Macroregiunea doi","Passengers carried","Thousand passengers","145",""
"2004","Nord-Est","Passengers carried","Thousand passengers","63",""
"2004","Sud-Est","Passengers carried","Thousand passengers","82",""
"2004","Macroregiunea trei","Passengers carried","Thousand passengers","2,732",""
"2004","Bucuresti - Ilfov","Passengers carried","Thousand passengers","2,732",""
"2004","Macroregiunea patru","Passengers carried","Thousand passengers","282",""
"2004","Sud-Vest Oltenia","Passengers carried","Thousand passengers","1",""
"2004","Vest","Passengers carried","Thousand passengers","281",""
"2004","Slovenia","Passengers carried","Thousand passengers","1,046",""
"2004","Slovenija","Passengers carried","Thousand passengers","1,046",""
"2004","Zahodna Slovenija (NUTS 2010)","Passengers carried","Thousand passengers","1,046",""
"2004","Slovakia","Passengers carried","Thousand passengers",":",""
"2004","Slovensko","Passengers carried","Thousand passengers",":",""
"2004","Bratislavskı kraj","Passengers carried","Thousand passengers",":",""
"2004","Vıchodné Slovensko","Passengers carried","Thousand passengers",":",""
"2004","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2004","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2004","Finland","Passengers carried","Thousand passengers","11,785",""
"2004","Manner-Suomi","Passengers carried","Thousand passengers","11,780",""
"2004","Länsi-Suomi","Passengers carried","Thousand passengers","1,097",""
"2004","Helsinki-Uusimaa","Passengers carried","Thousand passengers","10,729",""
"2004","Etelä-Suomi","Passengers carried","Thousand passengers","369",""
"2004","Pohjois- ja Itä-Suomi","Passengers carried","Thousand passengers","2,391",""
"2004","Åland","Passengers carried","Thousand passengers","58",""
"2004","Åland","Passengers carried","Thousand passengers","58",""
"2004","Extra-Regio NUTS 1","Passengers carried","Thousand passengers","0",""
"2004","Extra-Regio NUTS 2","Passengers carried","Thousand passengers","0",""
"2004","Sweden","Passengers carried","Thousand passengers","21,721",""
"2004","Östra Sverige","Passengers carried","Thousand passengers","17,846",""
"2004","Stockholm","Passengers carried","Thousand passengers","17,756",""
"2004","Östra Mellansverige","Passengers carried","Thousand passengers","90",""
"2004","Södra Sverige","Passengers carried","Thousand passengers","6,956",""
"2004","Småland med öarna","Passengers carried","Thousand passengers","646",""
"2004","Sydsverige","Passengers carried","Thousand passengers","2,389",""
"2004","Västsverige","Passengers carried","Thousand passengers","3,977",""
"2004","Norra Sverige","Passengers carried","Thousand passengers","3,045",""
"2004","Norra Mellansverige","Passengers carried","Thousand passengers","162",""
"2004","Mellersta Norrland","Passengers carried","Thousand passengers","845",""
"2004","Övre Norrland","Passengers carried","Thousand passengers","2,071",""
"2004","United Kingdom","Passengers carried","Thousand passengers","192,216",""
"2004","North East (UK)","Passengers carried","Thousand passengers","5,503",""
"2004","Tees Valley and Durham","Passengers carried","Thousand passengers","795",""
"2004","Northumberland and Tyne and Wear","Passengers carried","Thousand passengers","4,708",""
"2004","North West (UK)","Passengers carried","Thousand passengers","24,588",""
"2004","Cumbria","Passengers carried","Thousand passengers",":",""
"2004","Greater Manchester","Passengers carried","Thousand passengers","20,970",""
"2004","Lancashire","Passengers carried","Thousand passengers","266",""
"2004","Merseyside","Passengers carried","Thousand passengers","3,352",""
"2004","Yorkshire and The Humber","Passengers carried","Thousand passengers","2,899",""
"2004","East Yorkshire and Northern Lincolnshire","Passengers carried","Thousand passengers","531",""
"2004","South Yorkshire","Passengers carried","Thousand passengers",":",""
"2004","West Yorkshire","Passengers carried","Thousand passengers","2,368",""
"2004","East Midlands (UK)","Passengers carried","Thousand passengers","4,376",""
"2004","Leicestershire, Rutland and Northamptonshire","Passengers carried","Thousand passengers","4,376",""
"2004","Lincolnshire","Passengers carried","Thousand passengers",":",""
"2004","West Midlands (UK)","Passengers carried","Thousand passengers","9,258",""
"2004","Herefordshire, Worcestershire and Warwickshire","Passengers carried","Thousand passengers","461",""
"2004","West Midlands","Passengers carried","Thousand passengers","8,797",""
"2004","East of England","Passengers carried","Thousand passengers","28,879",""
"2004","East Anglia","Passengers carried","Thousand passengers","447",""
"2004","Bedfordshire and Hertfordshire","Passengers carried","Thousand passengers","7,520",""
"2004","Essex","Passengers carried","Thousand passengers","20,912",""
"2004","London","Passengers carried","Thousand passengers","68,786",""
"2004","Inner London (NUTS 2010)","Passengers carried","Thousand passengers","1,675",""
"2004","Outer London (NUTS 2010)","Passengers carried","Thousand passengers","67,111",""
"2004","South East (UK)","Passengers carried","Thousand passengers","32,932",""
"2004","Berkshire, Buckinghamshire and Oxfordshire","Passengers carried","Thousand passengers",":",""
"2004","Surrey, East and West Sussex","Passengers carried","Thousand passengers","31,297",""
"2004","Hampshire and Isle of Wight","Passengers carried","Thousand passengers","1,531",""
"2004","Kent","Passengers carried","Thousand passengers","105",""
"2004","South West (UK)","Passengers carried","Thousand passengers","6,009",""
"2004","Gloucestershire, Wiltshire and Bristol/Bath area","Passengers carried","Thousand passengers","4,646",""
"2004","Dorset and Somerset","Passengers carried","Thousand passengers","493",""
"2004","Cornwall and Isles of Scilly","Passengers carried","Thousand passengers","255",""
"2004","Devon","Passengers carried","Thousand passengers","614",""
"2004","Wales","Passengers carried","Thousand passengers","1,873",""
"2004","West Wales and The Valleys","Passengers carried","Thousand passengers",":",""
"2004","East Wales","Passengers carried","Thousand passengers","1,873",""
"2004","Scotland","Passengers carried","Thousand passengers","22,045",""
"2004","Eastern Scotland","Passengers carried","Thousand passengers","8,043",""
"2004","South Western Scotland","Passengers carried","Thousand passengers","10,716",""
"2004","North Eastern Scotland","Passengers carried","Thousand passengers","2,634",""
"2004","Highlands and Islands","Passengers carried","Thousand passengers","1,077",""
"2004","Northern Ireland (UK)","Passengers carried","Thousand passengers","6,729",""
"2004","Northern Ireland (UK)","Passengers carried","Thousand passengers","6,729",""
"2004","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
